CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
227747978,2021-05-05,12:46:00,05/05/2021,12:53:00,19.0,05/05/2021,343,THEFT OF SERVICES,475.0,UNAUTH. SALE OF TRANS. SERVICE,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),996551.0,223272.0,45-64,WHITE HISPANIC,M,40.77949772,-73.95558406,"(40.77949772, -73.95558406)",PATROL BORO MAN NORTH,86 STREET,UNKNOWN,UNKNOWN,E
271796611,2023-07-20,22:00:00,07/24/2023,07:00:00,114.0,07/24/2023,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1007788.0,219633.0,(null),(null),(null),40.7694951184418,-73.9150241703895,"(40.7694951184418, -73.9150241703895)",PATROL BORO QUEENS NORTH,(null),45-64,WHITE HISPANIC,M
266258562,2023-03-26,20:00:00,,(null),107.0,04/05/2023,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),1233,1036658.0,205330.0,25-44,BLACK,M,40.7301130668694,-73.8109089148815,"(40.7301130668694, -73.8109089148815)",PATROL BORO QUEENS SOUTH,(null),<18,BLACK,M
254891594,2022-11-30,18:35:00,11/30/2022,18:45:00,121.0,11/30/2022,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),942822.0,166353.0,18-24,WHITE HISPANIC,F,40.6231883776008,-74.1492376947323,"(40.6231883776008, -74.1492376947323)",PATROL BORO STATEN ISLAND,(null),<18,UNKNOWN,M
245133757,2022-05-16,05:45:00,05/16/2022,06:15:00,49.0,05/16/2022,116,SEX CRIMES,168.0,SODOMY 1,COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1027434.0,251387.0,45-64,BLACK HISPANIC,M,40.8565767275976,-73.8438936779283,"(40.8565767275976, -73.8438936779283)",PATROL BORO BRONX,(null),45-64,WHITE,F
277412052,2023-11-12,19:30:00,11/12/2023,20:00:00,110.0,11/12/2023,231,BURGLAR'S TOOLS,209.0,"BURGLARS TOOLS,UNCLASSIFIED",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,(null),(null),(null),1019946.0,206619.0,25-44,BLACK HISPANIC,M,40.733729,-73.871197,"(40.733729, -73.871197)",PATROL BORO QUEENS NORTH,(null),UNKNOWN,UNKNOWN,D
275645040,2023-09-30,11:00:00,10/09/2023,12:49:00,60.0,10/09/2023,353,UNAUTHORIZED USE OF A VEHICLE,462.0,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,BROOKLYN,REAR OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),235,986947.0,149565.0,45-64,BLACK,F,40.5772,-73.990289,"(40.5772, -73.990289)",PATROL BORO BKLYN SOUTH,(null),25-44,BLACK,F
249917782,2022-08-21,22:00:00,08/21/2022,22:30:00,32.0,08/22/2022,104,RAPE,157.0,RAPE 1,COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),4595,999433.0,236538.0,25-44,BLACK,M,40.81591307653,-73.9451493066481,"(40.81591307653, -73.9451493066481)",PATROL BORO MAN NORTH,(null),25-44,BLACK HISPANIC,F
253271156,2022-10-28,12:15:00,10/28/2022,15:36:00,114.0,10/28/2022,363,OFFENSES AGAINST PUBLIC SAFETY,799.0,"PUBLIC SAFETY,UNCLASSIFIED MIS",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,OTHER,N.Y. POLICE DEPT,0,(null),(null),(null),1001710.0,213271.0,(null),(null),(null),40.752041,-73.936982,"(40.752041, -73.936982)",PATROL BORO QUEENS NORTH,(null),UNKNOWN,UNKNOWN,D
278583656,2023-12-06,03:00:00,12/06/2023,05:00:00,44.0,12/06/2023,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BRONX,INSIDE,HOMELESS SHELTER,N.Y. POLICE DEPT,0,(null),(null),(null),1006490.0,244533.0,45-64,BLACK,F,40.8378421209284,-73.9196277517392,"(40.8378421209284, -73.9196277517392)",PATROL BORO BRONX,(null),25-44,BLACK,F
244289248,2022-02-27,06:00:00,04/28/2022,09:20:00,105.0,04/28/2022,353,UNAUTHORIZED USE OF A VEHICLE,462.0,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1052959.0,185242.0,25-44,BLACK,M,40.674859,-73.752294,"(40.674859, -73.752294)",PATROL BORO QUEENS SOUTH,(null),25-44,UNKNOWN,F
240080117,2021-08-01,00:01:00,08/31/2021,23:59:00,44.0,02/03/2022,104,RAPE,157.0,RAPE 1,COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1006490.0,244533.0,<18,BLACK,M,40.8378421209284,-73.9196277517392,"(40.8378421209284, -73.9196277517392)",PATROL BORO BRONX,(null),<18,BLACK,F
231792113,2021-03-21,00:01:00,03/27/2021,23:59:00,75.0,08/04/2021,116,SEX CRIMES,177.0,SEXUAL ABUSE,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1017036.0,183890.0,25-44,UNKNOWN,M,40.6713598203364,-73.8818110231735,"(40.6713598203364, -73.8818110231735)",PATROL BORO BKLYN NORTH,(null),<18,UNKNOWN,F
235473492,2021-10-25,00:01:00,,(null),48.0,10/25/2021,233,SEX CRIMES,170.0,"SEXUAL MISCONDUCT,INTERCOURSE",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1011751.0,246839.0,<18,BLACK,M,40.8441566000203,-73.9006054489734,"(40.8441566000203, -73.9006054489734)",PATROL BORO BRONX,(null),<18,WHITE HISPANIC,F
261806946,2022-12-04,06:00:00,12/04/2022,06:00:00,115.0,01/12/2023,353,UNAUTHORIZED USE OF A VEHICLE,462.0,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,OTHER,N.Y. POLICE DEPT,0,(null),(null),(null),1019354.0,220134.0,25-44,UNKNOWN,F,40.770825,-73.873261,"(40.770825, -73.873261)",PATROL BORO QUEENS NORTH,(null),UNKNOWN,UNKNOWN,D
275243920,2023-10-01,12:00:00,10/01/2023,16:00:00,75.0,10/01/2023,116,SEX CRIMES,168.0,SODOMY 1,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),346,1017036.0,183890.0,25-44,BLACK,M,40.6713598203364,-73.8818110231735,"(40.6713598203364, -73.8818110231735)",PATROL BORO BKLYN NORTH,(null),25-44,BLACK,F
271877819,2023-07-25,22:50:00,07/25/2023,23:00:00,120.0,07/25/2023,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),1292,962873.0,174172.0,25-44,BLACK,M,40.6447209438691,-74.0770327198983,"(40.6447209438691, -74.0770327198983)",PATROL BORO STATEN ISLAND,(null),25-44,BLACK,F
264609463,2023-03-05,18:15:00,03/05/2023,18:21:00,13.0,03/05/2023,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),988886.0,207857.0,45-64,BLACK,M,40.7372030985741,-73.9832725981497,"(40.7372030985741, -73.9832725981497)",PATROL BORO MAN SOUTH,14 STREET,18-24,ASIAN / PACIFIC ISLANDER,F
225621153,2021-03-12,23:00:00,03/13/2021,05:00:00,73.0,03/15/2021,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1008245.0,183796.0,45-64,BLACK,M,40.6711300016904,-73.9135020552048,"(40.6711300016904, -73.9135020552048)",PATROL BORO BKLYN NORTH,(null),25-44,BLACK,F
250426810,2022-08-31,12:00:00,08/31/2022,12:28:00,70.0,08/31/2022,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),991549.0,169019.0,25-44,ASIAN / PACIFIC ISLANDER,F,40.6305998504358,-73.9737053160275,"(40.6305998504358, -73.9737053160275)",PATROL BORO BKLYN SOUTH,(null),<18,ASIAN / PACIFIC ISLANDER,M
236153370,2021-11-11,12:00:00,11/11/2021,12:27:00,90.0,11/11/2021,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,HOTEL/MOTEL,N.Y. POLICE DEPT,0,(null),(null),(null),998002.0,196692.0,25-44,BLACK,M,40.7065483947783,-73.9504006335643,"(40.7065483947783, -73.9504006335643)",PATROL BORO BKLYN NORTH,(null),18-24,ASIAN / PACIFIC ISLANDER,F
261618626,2023-01-08,19:00:00,01/09/2023,08:00:00,123.0,01/09/2023,353,UNAUTHORIZED USE OF A VEHICLE,462.0,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,STATEN ISLAND,FRONT OF,PARKING LOT/GARAGE (PRIVATE),N.Y. POLICE DEPT,0,(null),(null),(null),918596.0,133865.0,25-44,WHITE HISPANIC,M,40.533863,-74.236188,"(40.533863, -74.236188)",PATROL BORO STATEN ISLAND,(null),25-44,WHITE HISPANIC,F
240053647,2022-02-02,22:00:00,02/02/2022,22:30:00,110.0,02/03/2022,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1019164.0,210169.0,18-24,WHITE HISPANIC,M,40.7434812638841,-73.8740035373971,"(40.7434812638841, -73.8740035373971)",PATROL BORO QUEENS NORTH,(null),<18,WHITE HISPANIC,M
252519420,2022-10-13,16:38:00,10/13/2022,16:42:00,30.0,10/13/2022,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),999790.0,241169.0,25-44,WHITE HISPANIC,M,40.8286232400477,-73.9438488369889,"(40.8286232400477, -73.9438488369889)",PATROL BORO MAN NORTH,137 ST.-CITY COLLEGE,25-44,WHITE,F
260409311,2022-12-22,08:10:00,12/22/2022,08:20:00,44.0,12/22/2022,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),1006490.0,244533.0,UNKNOWN,UNKNOWN,U,40.8378421209284,-73.9196277517392,"(40.8378421209284, -73.9196277517392)",PATROL BORO BRONX,MT. EDEN AVENUE,<18,BLACK,F
255781129,2022-12-07,15:05:00,12/07/2022,15:30:00,106.0,12/07/2022,572,DISORDERLY CONDUCT,625.0,DISORDERLY CONDUCT,COMPLETED,VIOLATION,QUEENS,FRONT OF,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,(null),(null),(null),1035025.0,185534.0,(null),(null),(null),40.67578,-73.816947,"(40.67578, -73.816947)",PATROL BORO QUEENS SOUTH,(null),UNKNOWN,UNKNOWN,E
232436716,2021-08-18,23:02:00,08/18/2021,23:04:00,83.0,08/18/2021,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1007052.0,193757.0,UNKNOWN,UNKNOWN,M,40.6984738177025,-73.917768981221,"(40.6984738177025, -73.917768981221)",PATROL BORO BKLYN NORTH,(null),18-24,WHITE HISPANIC,F
244889609,2022-05-08,00:00:00,05/11/2022,12:00:00,60.0,05/11/2022,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),990784.0,149362.0,UNKNOWN,UNKNOWN,M,40.5766459780433,-73.9764803960699,"(40.5766459780433, -73.9764803960699)",PATROL BORO BKLYN SOUTH,(null),<18,BLACK,F
256475660,2022-12-17,00:21:00,12/17/2022,00:33:00,23.0,12/17/2022,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),632,998751.0,226901.0,25-44,BLACK HISPANIC,M,40.7894632995555,-73.9476340039424,"(40.7894632995555, -73.9476340039424)",PATROL BORO MAN NORTH,(null),<18,BLACK HISPANIC,M
268611044,2023-05-03,22:00:00,05/03/2023,23:59:00,103.0,05/21/2023,116,SEX CRIMES,164.0,SODOMY 3,ATTEMPTED,FELONY,QUEENS,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1041717.0,197008.0,25-44,BLACK,M,40.7072398161698,-73.7927267255908,"(40.7072398161698, -73.7927267255908)",PATROL BORO QUEENS SOUTH,(null),25-44,BLACK,F
232472179,2021-08-19,08:50:00,08/19/2021,08:52:00,10.0,08/19/2021,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),984791.0,209846.0,45-64,UNKNOWN,M,40.7426636084461,-73.9980491084798,"(40.7426636084461, -73.9980491084798)",PATROL BORO MAN SOUTH,(null),18-24,BLACK,F
228608791,2021-05-18,14:00:00,05/18/2021,20:00:00,40.0,05/20/2021,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1005028.0,234516.0,25-44,WHITE HISPANIC,M,40.8103518634571,-73.924942325642,"(40.8103518634571, -73.924942325642)",PATROL BORO BRONX,(null),<18,BLACK,F
246348722,2022-06-08,22:45:00,06/08/2022,22:50:00,109.0,06/09/2022,353,UNAUTHORIZED USE OF A VEHICLE,462.0,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1039729.0,221535.0,UNKNOWN,WHITE,M,40.774565,-73.799693,"(40.774565, -73.799693)",PATROL BORO QUEENS NORTH,(null),45-64,WHITE,M
276818732,2023-10-26,18:00:00,10/26/2023,23:00:00,66.0,11/01/2023,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),986764.0,167283.0,25-44,WHITE,F,40.6258375452829,-73.9909448942322,"(40.6258375452829, -73.9909448942322)",PATROL BORO BKLYN SOUTH,(null),<18,ASIAN / PACIFIC ISLANDER,M
226736639,2021-04-09,18:12:00,04/09/2021,18:14:00,68.0,04/09/2021,353,UNAUTHORIZED USE OF A VEHICLE,462.0,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,BROOKLYN,(null),PARKING LOT/GARAGE (PRIVATE),N.Y. POLICE DEPT,0,(null),(null),(null),977714.0,172199.0,<18,ASIAN / PACIFIC ISLANDER,M,40.63932062,-74.02355033,"(40.63932062, -74.02355033)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,E
251417689,2022-09-21,22:45:00,09/21/2022,22:56:00,24.0,09/21/2022,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),993369.0,229307.0,25-44,BLACK,M,40.7960743128304,-73.9670667458109,"(40.7960743128304, -73.9670667458109)",PATROL BORO MAN NORTH,(null),18-24,ASIAN / PACIFIC ISLANDER,M
237348177,2021-12-03,22:00:00,12/03/2021,23:00:00,113.0,12/04/2021,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1046315.0,187088.0,25-44,BLACK,U,40.6799807384666,-73.7762339071953,"(40.6799807384666, -73.7762339071953)",PATROL BORO QUEENS SOUTH,(null),<18,BLACK,M
226819772,2021-04-12,11:07:00,04/12/2021,11:47:00,114.0,04/12/2021,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,HOTEL/MOTEL,N.Y. POLICE DEPT,0,(null),(null),(null),1007788.0,219633.0,45-64,BLACK,M,40.7694951184418,-73.9150241703895,"(40.7694951184418, -73.9150241703895)",PATROL BORO QUEENS NORTH,(null),25-44,WHITE,F
266196887,2023-04-04,14:20:00,04/04/2023,14:32:00,41.0,04/04/2023,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,(null),(null),(null),1013037.0,236657.0,UNKNOWN,BLACK HISPANIC,F,40.8162058439227,-73.8960011932583,"(40.8162058439227, -73.8960011932583)",PATROL BORO BRONX,(null),<18,BLACK,M
248197753,2022-07-18,17:15:00,07/18/2022,19:15:00,70.0,07/18/2022,104,RAPE,157.0,RAPE 1,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),991549.0,169019.0,UNKNOWN,BLACK,M,40.6305998504358,-73.9737053160275,"(40.6305998504358, -73.9737053160275)",PATROL BORO BKLYN SOUTH,(null),18-24,BLACK,F
274919081,2023-09-21,20:00:00,09/21/2023,22:00:00,23.0,09/24/2023,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),998751.0,226901.0,(null),(null),(null),40.7894632995555,-73.9476340039424,"(40.7894632995555, -73.9476340039424)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,F
248814104,2022-07-31,01:10:00,07/31/2022,01:30:00,114.0,07/31/2022,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1007788.0,219633.0,25-44,WHITE HISPANIC,M,40.7694951184418,-73.9150241703895,"(40.7694951184418, -73.9150241703895)",PATROL BORO QUEENS NORTH,(null),<18,WHITE HISPANIC,M
260373557,2022-12-21,23:45:00,,(null),46.0,12/22/2022,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BRONX,INSIDE,HOMELESS SHELTER,N.Y. POLICE DEPT,0,(null),(null),(null),1011755.0,250279.0,(null),(null),(null),40.8535983673823,-73.9005768807295,"(40.8535983673823, -73.9005768807295)",PATROL BORO BRONX,(null),18-24,BLACK,F
244128843,2022-04-23,00:00:00,04/23/2022,01:00:00,17.0,04/23/2022,104,RAPE,157.0,RAPE 1,COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),992245.0,215005.0,25-44,BLACK,M,40.7568201683051,-73.9711432633524,"(40.7568201683051, -73.9711432633524)",PATROL BORO MAN SOUTH,(null),25-44,WHITE,F
271336945,2023-07-14,20:20:00,07/14/2023,20:30:00,47.0,07/14/2023,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1026480.0,262584.0,25-44,BLACK,M,40.8873136344706,-73.8472717577564,"(40.8873136344706, -73.8472717577564)",PATROL BORO BRONX,(null),UNKNOWN,BLACK,F
279259535,2023-12-20,10:00:00,12/20/2023,10:05:00,33.0,12/20/2023,343,THEFT OF SERVICES,475.0,UNAUTH. SALE OF TRANS. SERVICE,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),1000833.0,247693.0,25-44,BLACK,M,40.84651954585894,-73.94006247199843,"(40.84651954585894, -73.94006247199843)",PATROL BORO MAN NORTH,175 STREET,UNKNOWN,UNKNOWN,E
252381699,2022-10-08,21:00:00,10/08/2022,21:30:00,69.0,10/11/2022,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),218,1010541.0,175595.0,25-44,BLACK HISPANIC,M,40.6486135510607,-73.9052572032302,"(40.6486135510607, -73.9052572032302)",PATROL BORO BKLYN SOUTH,(null),25-44,ASIAN / PACIFIC ISLANDER,F
250453175,2022-08-25,15:45:00,08/25/2022,15:50:00,42.0,08/25/2022,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,BRONX,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1008690.0,238862.0,45-64,BLACK,M,40.8222710411331,-73.911697780277,"(40.8222710411331, -73.911697780277)",PATROL BORO BRONX,(null),<18,BLACK,M
261581315,2023-01-08,14:30:00,01/08/2023,19:15:00,44.0,01/08/2023,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1006490.0,244533.0,18-24,BLACK,F,40.8378421209284,-73.9196277517392,"(40.8378421209284, -73.9196277517392)",PATROL BORO BRONX,(null),UNKNOWN,BLACK,M
244538485,2022-05-03,20:10:00,05/03/2022,20:19:00,78.0,05/03/2022,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),991330.0,187303.0,(null),(null),(null),40.6807856126343,-73.9744751162161,"(40.6807856126343, -73.9744751162161)",PATROL BORO BKLYN SOUTH,(null),<18,BLACK,M
243234506,2022-04-08,22:15:00,04/08/2022,22:23:00,94.0,04/08/2022,231,BURGLAR'S TOOLS,209.0,"BURGLARS TOOLS,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),996367.0,206027.0,45-64,WHITE HISPANIC,M,40.732167,-73.956276,"(40.732167, -73.956276)",PATROL BORO BKLYN NORTH,(null),UNKNOWN,UNKNOWN,E
265595523,2023-03-24,10:33:00,03/24/2023,10:33:00,14.0,03/24/2023,233,SEX CRIMES,591.0,"OBSCENITY, PERFORMANCE 3",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,TRANSIT FACILITY (OTHER),METRO NORTH,15,(null),(null),(null),985764.0,213806.0,25-44,BLACK,F,40.7535327012632,-73.9945368920152,"(40.7535327012632, -73.9945368920152)",PATROL BORO MAN SOUTH,(null),UNKNOWN,UNKNOWN,E
251046149,2022-09-10,12:45:00,09/10/2022,12:50:00,90.0,09/13/2022,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),998002.0,196692.0,UNKNOWN,WHITE,M,40.7065483947783,-73.9504006335643,"(40.7065483947783, -73.9504006335643)",PATROL BORO BKLYN NORTH,(null),25-44,WHITE,F
253665829,2022-11-03,11:00:00,,(null),43.0,11/03/2022,233,SEX CRIMES,170.0,"SEXUAL MISCONDUCT,INTERCOURSE",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1020219.0,239110.0,(null),(null),(null),40.8229123084767,-73.8700413043181,"(40.8229123084767, -73.8700413043181)",PATROL BORO BRONX,(null),<18,WHITE HISPANIC,F
254374775,2022-11-19,00:20:00,11/19/2022,02:40:00,5.0,11/19/2022,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),984990.0,200136.0,(null),(null),(null),40.7160120119955,-73.9973320301008,"(40.7160120119955, -73.9973320301008)",PATROL BORO MAN SOUTH,BROOKLYN BRIDGE-CITY HALL,45-64,WHITE,F
273652247,2023-08-30,05:19:00,08/30/2023,05:30:00,113.0,08/30/2023,353,UNAUTHORIZED USE OF A VEHICLE,462.0,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,OTHER,N.Y. POLICE DEPT,0,(null),(null),(null),1046104.0,187464.0,45-64,BLACK,M,40.681006,-73.77699,"(40.681006, -73.77699)",PATROL BORO QUEENS SOUTH,(null),25-44,BLACK,M
232245312,2021-08-13,20:00:00,08/13/2021,20:30:00,115.0,08/14/2021,124,KIDNAPPING & RELATED OFFENSES,183.0,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1015200.0,213775.0,25-44,WHITE HISPANIC,M,40.753388,-73.888289,"(40.753388, -73.888289)",PATROL BORO QUEENS NORTH,(null),45-64,WHITE HISPANIC,F
