Incident Reporting Date,Trafficking Type,Industry Sector,Recruitment Method,Transportation Method,Coercion Method,Trafficker Gender,Trafficker Age,Victim Gender,Victim Age,Info Source,Data Source,Country Code,Country,Location Type,Latitude,Longitude
2023-09-07,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Restaurant/Takeaway,Servitude","Financial Inducement,Violence Threats Abuse",Truck,"Minor,Sexual Abuse","Male,Female",,Female,24-year-old,Internet/URL,tah,US,United States,Target,40.93,-73.9
2024-07-26,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pornography,Pre-School/Child Day Care Service,Servitude",Financial Inducement,Car,Minor,Unknown,37,"Female,Male",ages 13 to 16,Internet/URL,tah,US,United States,Unknown,40.65,-73.95
2024-03-08,"Child Trafficking,Child Sexual Exploitation","Accommodation/Hotel/Motel,Amusement and Recreation,Arts and Entertainment,Child Marriage,Personal Sexual Servitude,Pre-School/Child Day Care Service,Restaurant/Takeaway,Servitude,Sexual Servitude",,"Car,Truck","Forced,Minor","Female,Male","60-year-old,66-year-old","Female,Male","13,16-year-old",Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.71,-74.01
2025-02-09,"Child Trafficking,Child Sexual Exploitation,Forced Criminality,Sexual Exploitation","Accommodation/Hotel/Motel,Amusement and Recreation,Arts and Entertainment,Child Marriage,Illicit Activities,Manufacturing/Factories,Personal Sexual Servitude,Pornography,Prostitution/Brothel/Escort Agency,Restaurant/Takeaway,Servitude,Sexual Servitude","Financial Inducement,Violence Threats Abuse,Sold by Family",Car,"Minor,Sexual Abuse",Male,,"Female,Male","minors,underage,minor,14,23 years old",Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.83,-73.92
2023-08-24,"Child Sexual Exploitation,Forced Marriage,Sexual Exploitation","Personal Sexual Servitude,Servitude,Sexual Servitude","Financial Inducement,Relationship Marriage,Violence Threats Abuse",Unknown,"Minor,Restricts Access to/Manipulates Children,Sexual Abuse",Male,26,"Male,Female","minors,minor",Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.71,-74.01
2022-02-20,"Child Sexual Exploitation,Sexual Exploitation","Accommodation/Hotel/Motel,Amusement and Recreation,Arts and Entertainment,Child Marriage,Personal Sexual Servitude,Restaurant/Takeaway,Servitude,Sexual Servitude",Violence Threats Abuse,"Aeroplane,Car","Minor,Sexual Abuse",Unknown,,,,Internet/URL,tah,US,United States,Unknown,40.71,-74.01
2023-04-20,"Child Trafficking,Child Labour,Child Sexual Exploitation,Forced Criminality,Forced Labour,Labour Exploitation,Sexual Exploitation","Arts and Entertainment,Domestic Work/Servitude,Illicit Activities,Manufacturing/Factories,Personal Sexual Servitude,Pornography,Professional/Scientific/Tech Services,Servitude,Sexual Servitude","Financial Inducement,Social Media,Violence Threats Abuse,Sold by Family",Truck,"Alcohol/Drugs,Forced,Minor,Psychological Abuse/Threat or Force,Use of Psychoactive Substances",Male,48,Female,"under 18 years of age,minor,minors",Internet/URL,tah,US,United States,Unknown,41.13,-73.71
2021-11-24,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude",Violence Threats Abuse,Unknown,"Lie,Minor,Sexual Abuse",Unknown,,Female,minors,Internet/URL,tah,US,United States,Unknown,40.71,-74.01
2023-01-09,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,"Minor,Restricts Access to/Manipulates Children,Sexual Abuse",Female,64,Female,,Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,41.15,-74.02
2023-05-16,"Child Trafficking,Forced Criminality","Accommodation/Hotel/Motel,Arts and Entertainment,Child Marriage,Domestic Work/Servitude,Personal Sexual Servitude,Pre-School/Child Day Care Service,Professional/Scientific/Tech Services,Restaurant/Takeaway,Servitude,Sexual Servitude","Promise of Employment,Violence Threats Abuse",Car,Forced,"Male,Female","16,43,70,24-year-old",Female,16,Internet/URL,tah,US,United States,Unknown,40.71,-74.01
2023-10-25,"Child Sexual Exploitation,Sexual Exploitation","Illicit Activities,Personal Sexual Servitude,Prostitution/Brothel/Escort Agency,Servitude","Drug Dependency,Religious/Ritualistic Coercion",Unknown,,Unknown,,Female,,Internet/URL,tah,US,United States,Arrest,40.71,-74.01
2024-04-04,Child Sexual Exploitation,"Amusement and Recreation,Arts and Entertainment,Child Marriage,Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude","Relationship Marriage,Violence Threats Abuse",Truck,"Minor,Sexual Abuse","Female,Male","93-year-old,90 years old",Female,"13-year-old,seven years old,minor,minors,at the age of 10,18",Internet/URL,tah,US,United States,Unknown,40.72,-74.0
2023-08-09,"Child Trafficking,Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pre-School/Child Day Care Service,Prostitution/Brothel/Escort Agency,Servitude","Financial Inducement,Violence Threats Abuse",Unknown,"Forced,Minor",Male,27,"Male,Female","17-year-old,12,14",Internet/URL,tah,US,United States,Target,40.71,-74.01
2024-09-18,"Child Sexual Exploitation,Sexual Exploitation","Accommodation/Hotel/Motel,Personal Sexual Servitude,Prostitution/Brothel/Escort Agency,Servitude,Sexual Servitude","Financial Inducement,Financial Obligation, Blackmail,Violence Threats Abuse",Unknown,"Forced,Minor,Sexual Abuse",Male,54,"Female,Male",,Internet/URL,tah,US,United States,Arrest,40.71,-74.01
2023-06-03,Child Sexual Exploitation,"Child Marriage,Personal Sexual Servitude,Prostitution/Brothel/Escort Agency,Servitude","Financial Inducement,Violence Threats Abuse",Unknown,"Minor,Sexual Abuse",Unknown,,Female,"minors,minor",Internet/URL,tah,US,United States,Unknown,40.65,-73.95
2023-12-20,"Child Trafficking,Child Sexual Exploitation,Forced Criminality,Sexual Exploitation","Accommodation/Hotel/Motel,Amusement and Recreation,Arts and Entertainment,Domestic Work/Servitude,Illicit Activities,Personal Sexual Servitude,Pre-School/Child Day Care Service,Professional/Scientific/Tech Services,Prostitution/Brothel/Escort Agency,Restaurant/Takeaway,Servitude,Sexual Servitude",Religious/Ritualistic Coercion,"Motorcycle,Train,Seaport",Minor,Unknown,"30,20,29,19,63,66,70,73,22,25,67,79,60,50",Female,,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2024-03-12,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude","Financial Inducement,Violence Threats Abuse",Unknown,"Minor,Restricts Access to/Manipulates Children,Restricts Movement/Isolates,Sexual Abuse","Female,Male",age from 23 to 55,Female,"27-year-old,13 to 16 years old",Internet/URL,tah,US,United States,Arrest,40.71,-74.01
2024-01-25,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,Minor,Unknown,,,,Internet/URL,tah,US,United States,Arrest,41.15,-73.75
2024-10-28,"Child Trafficking,Child Sexual Exploitation,Forced Criminality,Sexual Exploitation","Arts and Entertainment,Personal Sexual Servitude,Servitude,Sexual Servitude","Financial Inducement,Violence Threats Abuse",Unknown,"Forced,Minor",Male,"54,25","Female,Male","minor,22-year-old,17-year-old,19",Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2023-01-29,Child Sexual Exploitation,"Personal Sexual Servitude,Pornography,Servitude","Violence Threats Abuse,Religious/Ritualistic Coercion",Car,Minor,Female,,Female,underage,Internet/URL,tah,US,United States,Arrest,40.71,-74.01
2023-09-21,"Child Trafficking,Child Sexual Exploitation,Forced Criminality,Forced Labour","Personal Sexual Servitude,Servitude,Sexual Servitude","Financial Inducement,Financial Obligation, Blackmail",Car,Forced,Female,,Female,,Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.78,-73.97
2023-01-04,"Child Sexual Exploitation,Forced Criminality","Child Marriage,Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude","Financial Inducement,Social Media,Religious/Ritualistic Coercion","Car,Truck","Minor,Restricts Access to/Manipulates Children,Sexual Abuse",Male,"25,29,33,41,44,63-year-old","Female,Male","15,16,4-year-old,9-year-old,between 15 and 17 years old",Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2024-12-10,"Child Sexual Exploitation,Sexual Exploitation","Arts and Entertainment,Personal Sexual Servitude,Servitude,Sexual Servitude","Financial Inducement,Violence Threats Abuse",Car,"Minor,Sexual Abuse","Female,Male",56,"Female,Male","13-year-old,13 years old,minors,17 years old,minor",Internet/URL,tah,US,United States,Target,40.71,-74.01
2023-07-28,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude,Sexual Servitude","Financial Inducement,Financial Obligation, Blackmail,Violence Threats Abuse",Unknown,"Minor,Sexual Abuse",Unknown,,"Male,Female",hundred decades-old,Internet/URL,tah,US,United States,Unknown,40.66,-73.64
2024-09-17,"Child Sexual Exploitation,Forced Criminality,Sexual Exploitation","Arts and Entertainment,Personal Sexual Servitude,Prostitution/Brothel/Escort Agency,Servitude","Financial Inducement,Financial Obligation, Blackmail,Violence Threats Abuse",Unknown,"Forced,Minor,Sexual Abuse",Male,54,"Female,Male",,Internet/URL,tah,US,United States,Arrest,40.78,-73.97
2022-12-22,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pornography,Servitude",,Unknown,"Forced,Minor,Sexual Abuse",Male,35-year-old,Male,"nine-year-old,minor,four years of age,approximately 12 years of age",Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2023-12-20,Child Sexual Exploitation,"Accommodation/Hotel/Motel,Amusement and Recreation,Personal Sexual Servitude,Pornography,Servitude","Social Media,Violence Threats Abuse",Car,"Minor,Sexual Abuse",Unknown,44,,"toddlers,as young as 3 or 4 years old,minors,under 18,10 year-olds",Internet/URL,tah,US,United States,Arrest,40.71,-74.01
2022-11-05,"Child Sexual Exploitation,Sexual Exploitation","Illicit Activities,Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,"Minor,Sexual Abuse",Male,27,Female,4-year-old,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2023-11-16,,"Child Marriage,Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude","Financial Inducement,Relationship Marriage",Car,Minor,Unknown,,,,Internet/URL,tah,US,United States,Unknown,40.91,-73.78
2022-07-01,"Child Sexual Exploitation,Sexual Exploitation","Arts and Entertainment,Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,"Forced,Minor,Sexual Abuse",Unknown,55,,aged under 18,Internet/URL,tah,US,United States,Unknown,40.65,-73.95
2023-02-23,"Child Trafficking,Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude","Financial Inducement,Violence Threats Abuse,Religious/Ritualistic Coercion",Car,Minor,Male,"56-year-old,21-year-old,82-year-old,54-year-old,46-year-old","Male,Female","11-year-old,16-year-old,9-year-old",Internet/URL,tah,US,United States,Victim_Origin_Nationality,40.78,-73.97
2024-01-30,Child Sexual Exploitation,"Personal Sexual Servitude,Servitude",,Car,"Lie,Minor,Sexual Abuse",Male,,Female,,Internet/URL,tah,US,United States,Arrest,40.71,-74.01
2024-11-11,"Child Marriage,Forced Criminality","Personal Sexual Servitude,Servitude,Sexual Servitude","Financial Inducement,Violence Threats Abuse",Unknown,"Forced,Psychological Abuse/Threat or Force",Unknown,87,,,Internet/URL,tah,US,United States,Unknown,40.72,-74.0
2024-01-26,"Child Trafficking,Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pornography,Servitude","Social Media,Violence Threats Abuse",Unknown,"Minor,Sexual Abuse",Male,"46-year-old,23-year-old",Female,"nine-year-old,1-year-old,minor,minors,under the age of 12",Internet/URL,tah,US,United States,Arrest,40.93,-73.9
2024-04-17,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude",Violence Threats Abuse,Car,"Minor,Sexual Abuse",Unknown,,Male,minors,Internet/URL,tah,US,United States,Unknown,40.68,-73.84
2023-03-21,"Child Trafficking,Child Sexual Exploitation","Personal Sexual Servitude,Pornography,Servitude",Violence Threats Abuse,Car,Minor,Unknown,,"Male,Female","9-year-old,16-Year-Old,16-year-old,between the ages of 8 and 17",Internet/URL,tah,US,United States,Arrest,41.15,-73.75
2023-01-10,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude","Financial Inducement,Violence Threats Abuse",Unknown,"Forced,Minor,Sexual Abuse",Female,"33,31,30,23",Female,"4-year-old,4 years old,15,13 years old,as young as three years old",Internet/URL,tah,US,United States,Arrest,40.71,-74.01
2022-12-06,"Child Sexual Exploitation,Forced Criminality,Sexual Exploitation","Arts and Entertainment,Personal Sexual Servitude,Servitude","Financial Inducement,Violence Threats Abuse",Car,"Forced,Minor,Sexual Abuse",Female,85,Female,"minor,17 years old",Internet/URL,tah,US,United States,Arrest,40.78,-73.97
2024-04-19,Child Sexual Exploitation,"Personal Sexual Servitude,Servitude",Financial Inducement,Unknown,Minor,Male,"60-year-old,26,33",Female,,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2024-07-01,"Child Trafficking,Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pre-School/Child Day Care Service,Prostitution/Brothel/Escort Agency,Servitude,Sexual Servitude","Financial Inducement,Violence Threats Abuse",Car,"Minor,Sexual Abuse",Male,40 s,Female,"as young as 14,under 18,17 years old,14-year-old,23-year-old,16",Internet/URL,tah,US,United States,Arrest,40.71,-74.01
2022-12-11,"Child Sexual Exploitation,Sexual Exploitation","Arts and Entertainment,Personal Sexual Servitude,Pornography,Servitude,Sexual Servitude",Sold by Family,Unknown,Minor,Unknown,,Female,minor,Internet/URL,tah,US,United States,Unknown,40.65,-73.95
2024-11-04,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude","Social Media,Violence Threats Abuse",Unknown,Minor,Unknown,28-year-old,,17 years old,Internet/URL,tah,US,United States,Reference,40.96,-73.81
2024-01-23,Child Sexual Exploitation,"Arts and Entertainment,Personal Sexual Servitude,Servitude","Social Media,Violence Threats Abuse",Unknown,"Forced,Minor,Sexual Abuse",Unknown,43 years old,,,Internet/URL,tah,US,United States,Reference,40.78,-73.97
2024-09-25,Child Sexual Exploitation,"Child Marriage,Personal Sexual Servitude,Prostitution/Brothel/Escort Agency,Servitude",Violence Threats Abuse,Unknown,Minor,Female,,,"26,17,three years old,47",Internet/URL,tah,US,United States,Unknown,40.65,-73.95
2024-02-04,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude","Financial Inducement,Violence Threats Abuse",Unknown,"Minor,Sexual Abuse",Male,25,Female,"8-year-old,minor",Internet/URL,tah,US,United States,Rescued,40.78,-73.97
2024-02-24,"Child Trafficking,Child Labour,Child Sexual Exploitation","Personal Sexual Servitude,Servitude,Sexual Servitude","Financial Inducement,Social Media,Violence Threats Abuse",Car,Minor,Male,45-year-old,Female,"3-month-old,under 13",Internet/URL,tah,US,United States,Unknown,40.71,-74.01
2024-01-11,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude","Financial Inducement,Violence Threats Abuse",Unknown,"Forced,Minor,Sexual Abuse",Male,46-year-old,Male,"18-year-old,minors",Internet/URL,tah,US,United States,Unknown,40.83,-73.92
2022-12-20,"Child Sexual Exploitation,Sexual Exploitation","Arts and Entertainment,Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,"Minor,Sexual Abuse",Unknown,,,,Internet/URL,tah,US,United States,Unknown,40.71,-74.01
2023-09-19,"Child Sexual Exploitation,Forced Criminality,Sexual Exploitation","Arts and Entertainment,Domestic Work/Servitude,Personal Sexual Servitude,Pornography,Pre-School/Child Day Care Service,Servitude,Visa","Financial Inducement,Violence Threats Abuse",Car,"Forced,Minor,Physical Abuse/Threat or Force,Psychological Abuse/Threat or Force,Sexual Abuse",Unknown,"126,86-26,39",,"under 17 years old,12",Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.83,-73.92
2021-12-30,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,"Minor,Sexual Abuse",Unknown,60-year-old,Female,,Internet/URL,tah,US,United States,Unknown,40.65,-73.95
2024-02-14,Sexual Exploitation,"Arts and Entertainment,Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,Sexual Abuse,Female,,Female,,Internet/URL,tah,US,United States,Arrest,40.78,-73.97
2023-06-14,"Child Trafficking,Child Labour,Child Sexual Exploitation","Child Marriage,Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude","Financial Inducement,Violence Threats Abuse",Car,"Minor,Psychological Abuse/Threat or Force",Unknown,,Male,"7-year-old,13-year-old",Internet/URL,tah,US,United States,Arrest,40.71,-74.01
2022-10-16,"Child Sexual Exploitation,Sexual Exploitation","Arts and Entertainment,Personal Sexual Servitude,Servitude",,Unknown,Sexual Abuse,Unknown,60-year-old,Female,,Internet/URL,tah,US,United States,Arrest,40.78,-73.97
2024-06-03,"Forced Criminality,Sexual Exploitation","Arts and Entertainment,Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,Sexual Abuse,Unknown,91-year-old,,11,Internet/URL,tah,US,United States,Unknown,40.74,-73.99
2022-12-11,"Child Trafficking,Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude,Sexual Servitude","Financial Inducement,Relationship Marriage,Violence Threats Abuse,Religious/Ritualistic Coercion",Unknown,"Minor,Sexual Abuse",Male,47-year-old,Female,"8-year-old,ages five through 11,younger ages,under 14 years of age,under 16,under 14",Internet/URL,tah,US,United States,Victim_Origin_Nationality,40.65,-73.95
2023-03-21,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pornography,Pre-School/Child Day Care Service,Servitude","Financial Inducement,Violence Threats Abuse,Religious/Ritualistic Coercion",Unknown,"Minor,Sexual Abuse","Male,Female",42,"Male,Female",minor,Internet/URL,tah,US,United States,Arrest,40.71,-74.01
2024-01-09,"Child Trafficking,Child Sexual Exploitation,Sexual Exploitation","Arts and Entertainment,Personal Sexual Servitude,Servitude","Promise of Employment,Violence Threats Abuse",Unknown,,Unknown,,Female,20-year-old,Internet/URL,tah,US,United States,Unknown,40.71,-74.01
2025-02-23,Sexual Exploitation,"Arts and Entertainment,Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,Sexual Abuse,Unknown,55-year-old,"Female,Male",13 years old,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2023-06-08,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,"Minor,Sexual Abuse",Unknown,,,,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2024-02-15,"Child Trafficking,Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,"Minor,Sexual Abuse",Unknown,,Female,,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2023-10-29,Child Sexual Exploitation,"Arts and Entertainment,Construction,Personal Sexual Servitude,Professional/Scientific/Tech Services,Restaurant/Takeaway,Servitude,Sexual Servitude","Online Grooming,Financial Inducement,Online Job Ad,Violence Threats Abuse",Unknown,"Forced,Minor,Sexual Abuse","Male,Female",80-year-old,Female,"minors,11",Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2022-11-02,"Child Trafficking,Child Sexual Exploitation,Forced Criminality,Sexual Exploitation","Accommodation/Hotel/Motel,Health/Beauty Services,Personal Sexual Servitude,Prostitution/Brothel/Escort Agency,Servitude,Sexual Servitude","Financial Inducement,Violence Threats Abuse",Aeroplane,"Forced,Minor,Sexual Abuse",Female,"42,60",Female,"22,as young as 13,as young as 14",Internet/URL,tah,US,United States,Unknown,40.71,-74.01
2022-12-27,Sexual Exploitation,"Personal Sexual Servitude,Servitude,Sexual Servitude","Financial Inducement,Violence Threats Abuse",Unknown,"Minor,Sexual Abuse","Female,Male",78,Female,14,Internet/URL,tah,US,United States,Arrest,40.78,-73.97
2023-07-05,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude",,Unknown,"Forced,Minor",Unknown,40,Female,,Internet/URL,tah,US,United States,Unknown,40.65,-73.95
2023-09-27,"Child Trafficking,Child Sexual Exploitation,Sexual Exploitation","Illicit Activities,Personal Sexual Servitude,Pre-School/Child Day Care Service,Prostitution/Brothel/Escort Agency,Servitude","Violence Threats Abuse,Sold by Family",Car,Minor,Male,"59-year-old,34,59","Male,Female","24-year-old,aged between 17 and 23 years old,5 feet 6 inches tall,toddler,26-year-old",Internet/URL,tah,US,United States,Target,40.71,-74.01
2023-06-03,"Child Sexual Exploitation,Sexual Exploitation","Accommodation/Hotel/Motel,Personal Sexual Servitude,Restaurant/Takeaway,Servitude",Violence Threats Abuse,Unknown,"Minor,Sexual Abuse",Female,,Female,,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2024-07-19,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude",Violence Threats Abuse,Truck,"Minor,Sexual Abuse",Male,72,Female,,Internet/URL,tah,US,United States,Arrest,40.78,-73.97
2022-05-02,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude",Violence Threats Abuse,Car,"Minor,Sexual Abuse",Unknown,,,minors,Internet/URL,tah,US,United States,Unknown,40.65,-73.95
2022-01-15,"Child Sexual Exploitation,Sexual Exploitation","Domestic Work/Servitude,Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,"Minor,Sexual Abuse",Unknown,,,,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2024-12-12,Sexual Exploitation,"Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,"Minor,Sexual Abuse","Female,Male","21-year-old,21,26-year-old",,,Internet/URL,tah,US,United States,Arrest,40.83,-73.92
2024-09-17,"Child Labour,Forced Criminality,Forced Labour,Labour Exploitation,Sexual Exploitation","Arts and Entertainment,Domestic Work/Servitude,Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude","Relationship Marriage,Violence Threats Abuse",Boat,"Forced,Minor",Unknown,,Female,"aged 18 or younger,under 15",Internet/URL,tah,US,United States,Unknown,40.71,-74.01
2023-11-24,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude",Violence Threats Abuse,Car,Sexual Abuse,Male,62-year-old,Male,"teen,15-year-old,13",Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.66,-73.64
2024-02-21,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude","Financial Inducement,Violence Threats Abuse",Unknown,"Minor,Sexual Abuse",Unknown,,Female,"16-year-old,30 s",Internet/URL,tah,US,United States,Arrest,40.78,-73.97
2022-12-26,"Child Trafficking,Child Marriage,Forced Marriage","Arts and Entertainment,Child Marriage,Domestic Work/Servitude,Personal Sexual Servitude,Servitude,Sexual Servitude","Relationship Marriage,Violence Threats Abuse,Religious/Ritualistic Coercion",Car,"Forced,Minor,Psychological Abuse/Threat or Force,Restricts Access to/Manipulates Children","Male,Female",,"Male,Female","infants,Infants,babies",Internet/URL,tah,US,United States,Unknown,40.71,-74.01
2024-09-25,"Child Sexual Exploitation,Forced Criminality,Sexual Exploitation","Arts and Entertainment,Personal Sexual Servitude,Prostitution/Brothel/Escort Agency,Servitude","Drug Dependency,Violence Threats Abuse",Unknown,"Forced,Minor,Sexual Abuse","Female,Male","54-year-old,51-year-old","Female,Male",underage,Internet/URL,tah,US,United States,Arrest,40.71,-74.01
2024-10-06,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,,Unknown,,,,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2024-01-11,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude",Violence Threats Abuse,Boat,"Minor,Sexual Abuse",Unknown,61,Female,,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2024-12-22,Child Sexual Exploitation,"Personal Sexual Servitude,Servitude",,Unknown,Minor,Unknown,71 year old,,,Internet/URL,tah,US,United States,Arrest,40.9,-73.85
2024-04-24,"Child Trafficking,Child Sexual Exploitation,Forced Criminality,Sexual Exploitation","Personal Sexual Servitude,Servitude,Sexual Servitude","Financial Inducement,Financial Obligation, Blackmail,Violence Threats Abuse,Sold by Family",Truck,,Male,,,,Internet/URL,tah,US,United States,Reference,40.78,-73.97
2023-10-15,"Child Sexual Exploitation,Sexual Exploitation","Accommodation/Hotel/Motel,Arts and Entertainment,Child Marriage,Domestic Work/Servitude,Personal Sexual Servitude,Pre-School/Child Day Care Service,Restaurant/Takeaway,Servitude",Relationship Marriage,"Car,Truck",Minor,"Male,Female","five years old,29,32,37,63","Male,Female","16,9 1 12 13",Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.71,-74.01
2023-05-06,"Child Trafficking,Child Labour,Child Sexual Exploitation,Forced Criminality,Sexual Exploitation","Accommodation/Hotel/Motel,Amusement and Recreation,Arts and Entertainment,Manufacturing/Factories,Personal Sexual Servitude,Professional/Scientific/Tech Services,Restaurant/Takeaway,Servitude","Financial Inducement,Financial Obligation, Blackmail,Violence Threats Abuse",Car,"Forced,Minor,Psychological Abuse/Threat or Force,Sexual Abuse","Male,Female",,"Male,Female",eight-year-old,Internet/URL,tah,US,United States,Target,40.71,-74.01
2024-12-19,Child Sexual Exploitation,"Personal Sexual Servitude,Pornography,Servitude",Violence Threats Abuse,Unknown,Minor,Male,24,,minors,Internet/URL,tah,US,United States,Arrest,40.71,-74.01
2023-07-06,"Child Sexual Exploitation,Forced Criminality","Accommodation/Hotel/Motel,Personal Sexual Servitude,Servitude,Sexual Servitude",Financial Inducement,Unknown,"Forced,Minor",Male,40-year-old,Female,12-year-old,Internet/URL,tah,US,United States,Unknown,40.65,-73.95
2023-03-15,"Child Sexual Exploitation,Child Marriage,Forced Marriage","Child Marriage,Personal Sexual Servitude,Servitude",Relationship Marriage,Car,"Forced,Minor",Unknown,,Female,"14,age 16,under the age of 18,19",Internet/URL,tah,US,United States,Unknown,40.65,-73.95
2024-12-05,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pornography,Servitude,Sexual Servitude",Violence Threats Abuse,Truck,"Minor,Sexual Abuse",Unknown,38,,,Internet/URL,tah,US,United States,Arrest,40.71,-74.01
2023-07-18,Child Sexual Exploitation,"Personal Sexual Servitude,Servitude,Sexual Servitude",Violence Threats Abuse,"Car,Truck","Minor,Sexual Abuse",Male,"59-year-old,22,25",Female,"24,27-year-old",Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.78,-73.97
2021-11-29,"Child Trafficking,Child Sexual Exploitation,Sexual Exploitation","Arts and Entertainment,Personal Sexual Servitude,Servitude",Violence Threats Abuse,Aeroplane,"Minor,Sexual Abuse",Unknown,,,,Internet/URL,tah,US,United States,Arrest,40.71,-74.01
2023-05-29,,"Accommodation/Hotel/Motel,Amusement and Recreation,Child Marriage,Domestic Work/Servitude,Personal Sexual Servitude,Restaurant/Takeaway,Servitude,Sexual Servitude",Violence Threats Abuse,Car,"Minor,Physical Abuse/Threat or Force,Sexual Abuse","Male,Female",33,"Male,Female","17 year-old,18-year-old,19-year-old",Internet/URL,tah,US,United States,Unknown,40.71,-74.01
2024-07-19,Child Sexual Exploitation,"Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,Minor,Unknown,56-year-old,Female,"14,minor,minors",Internet/URL,tah,US,United States,Arrest,41.15,-74.02
